id,date,hour,lan,lon
AL041908,19080729,0000,29.6,-94.0
AL041908,19080729,0600,29.3,-93.5
AL041908,19080729,1200,29.0,-93.0
AL041908,19080729,1800,28.7,-92.5
AL041908,19080730,0000,28.4,-92.0
AL041908,19080730,0600,28.1,-91.7
AL041908,19080730,1200,28.0,-91.5
AL041908,19080730,1800,28.1,-91.4
AL041908,19080731,0000,28.3,-91.3
AL041908,19080731,0600,28.6,-91.4
AL041908,19080731,1200,29.0,-91.5
AL041908,19080731,1800,29.3,-91.7
AL041908,19080731,2200,29.5,-91.9
AL041908,19080801,0000,29.7,-92.1
AL041908,19080801,0600,30.1,-92.7
AL041908,19080801,1200,30.5,-93.0
AL041908,19080801,1800,30.9,-93.1
AL041908,19080802,0000,31.2,-92.9
AL041908,19080802,0600,31.6,-92.5
AL041908,19080802,1200,32.0,-92.0
AL041908,19080802,1800,32.4,-91.5
AL041908,19080803,0000,32.8,-91.1
AL041908,19080803,0600,33.1,-90.8
AL041908,19080803,1200,33.5,-90.5
AL041908,19080803,1800,34.0,-90.2
AL051908,19080830,1200,33.0,-72.5
AL051908,19080830,1800,33.0,-73.2
AL051908,19080831,0000,33.0,-74.1
AL051908,19080831,0600,33.0,-75.0
AL051908,19080831,1200,33.0,-76.0
AL051908,19080831,1800,33.2,-76.5
AL051908,19080901,0000,33.8,-76.8
AL051908,19080901,0600,34.4,-76.7
AL051908,19080901,0800,34.6,-76.6
AL051908,19080901,1200,35.0,-76.3
AL051908,19080901,1800,36.1,-75.0
AL051908,19080902,0000,37.2,-73.6
AL051908,19080902,0600,38.2,-72.3
AL051908,19080902,1200,39.0,-70.7
AL051908,19080902,1800,39.8,-68.2
AL061908,19080907,1200,15.4,-51.7
AL061908,19080907,1800,15.9,-52.8
AL061908,19080908,0000,16.3,-53.8
AL061908,19080908,0600,16.7,-54.8
AL061908,19080908,1200,17.0,-55.8
AL061908,19080908,1800,17.2,-56.6
AL061908,19080909,0000,17.4,-57.3
AL061908,19080909,0600,17.6,-58.0
AL061908,19080909,1200,18.0,-59.5
AL061908,19080909,1800,18.3,-60.5
AL061908,19080910,0000,18.7,-63.0
AL061908,19080910,0600,19.0,-65.0
AL061908,19080910,1200,19.4,-66.8
AL061908,19080910,1800,19.7,-68.0
AL061908,19080911,0000,19.8,-69.2
AL061908,19080911,0600,20.1,-70.7
AL061908,19080911,1200,20.5,-72.0
AL061908,19080911,1800,21.0,-72.9
AL061908,19080912,0000,21.5,-73.7
AL061908,19080912,0600,21.9,-74.3
AL061908,19080912,1200,22.5,-75.0
AL061908,19080912,1800,22.9,-75.5
AL061908,19080913,0000,23.2,-75.8
AL061908,19080913,0600,23.8,-76.1
AL061908,19080913,1200,24.5,-76.1
AL061908,19080913,1800,25.1,-75.9
AL061908,19080914,0000,25.7,-75.5
AL061908,19080914,0600,26.2,-75.1
AL061908,19080914,1200,26.7,-74.5
AL061908,19080914,1800,27.5,-73.6
AL061908,19080915,0000,28.4,-72.6
AL061908,19080915,0600,29.1,-71.8
AL061908,19080915,1200,30.0,-71.0
AL061908,19080915,1800,30.8,-70.2
AL061908,19080916,0000,31.6,-69.4
AL061908,19080916,0600,32.5,-68.6
AL061908,19080916,1200,33.8,-67.7
AL061908,19080916,1800,35.1,-67.2
AL061908,19080917,0000,36.3,-66.8
AL061908,19080917,0600,37.8,-66.0
AL061908,19080917,1200,39.3,-65.0
AL061908,19080917,1800,40.4,-63.9
AL061908,19080918,0000,41.1,-62.9
AL061908,19080918,0600,41.9,-61.8
AL061908,19080918,1200,43.0,-60.0
AL061908,19080918,1800,45.4,-57.0
AL061908,19080919,0000,48.6,-53.0
AL061908,19080919,0600,51.5,-49.6
AL061908,19080919,1200,54.0,-46.5
AL061908,19080919,1800,56.2,-43.8
AL071908,19080916,1200,24.7,-90.5
AL071908,19080916,1800,25.1,-91.1
AL071908,19080917,0000,25.6,-91.7
AL071908,19080917,0600,26.0,-92.1
AL071908,19080917,1200,26.5,-92.6
AL071908,19080917,1800,27.0,-93.1
AL071908,19080918,0000,27.4,-93.4
AL071908,19080918,0600,27.9,-93.8
AL071908,19080918,1200,28.3,-93.8
AL071908,19080918,1800,28.7,-93.4
AL081908,19080921,1200,12.5,-46.0
AL081908,19080921,1800,12.7,-47.2
AL081908,19080922,0000,12.9,-48.3
AL081908,19080922,0600,13.2,-49.5
AL081908,19080922,1200,13.5,-50.7
AL081908,19080922,1800,13.8,-51.8
AL081908,19080923,0000,13.9,-53.0
AL081908,19080923,0600,14.0,-54.2
AL081908,19080923,1200,14.3,-55.3
AL081908,19080923,1800,14.5,-56.3
AL081908,19080924,0000,14.8,-57.2
AL081908,19080924,0600,15.0,-57.9
AL081908,19080924,1200,15.3,-58.7
AL081908,19080924,1800,15.5,-59.4
AL081908,19080925,0000,15.7,-60.3
AL081908,19080925,0600,15.8,-61.0
AL081908,19080925,1200,16.0,-61.7
AL081908,19080925,1800,16.2,-62.7
AL081908,19080926,0000,16.4,-64.1
AL081908,19080926,0600,16.5,-65.1
AL081908,19080926,1200,16.5,-66.3
AL081908,19080926,1800,16.5,-67.4
AL081908,19080927,0000,16.7,-68.5
AL081908,19080927,0600,16.8,-69.5
AL081908,19080927,1200,17.0,-70.5
AL081908,19080927,1800,17.3,-71.1
AL081908,19080928,0000,17.6,-71.6
AL081908,19080928,0600,18.1,-72.2
AL081908,19080928,1200,18.5,-72.7
AL081908,19080928,1800,18.7,-73.1
AL081908,19080929,0000,19.1,-73.7
AL081908,19080929,0600,19.7,-74.2
AL081908,19080929,1200,20.0,-74.5
AL081908,19080929,1800,20.4,-75.0
AL081908,19080930,0000,21.0,-75.4
AL081908,19080930,0600,21.4,-75.9
AL081908,19080930,1200,22.0,-76.3
AL081908,19080930,1800,22.5,-76.7
AL081908,19081001,0000,23.2,-77.2
AL081908,19081001,0600,23.9,-77.7
AL081908,19081001,1200,24.7,-78.0
AL081908,19081001,1800,25.9,-77.8
AL081908,19081002,0000,26.8,-76.5
AL081908,19081002,0600,27.5,-74.6
AL081908,19081002,1200,28.0,-73.0
AL081908,19081002,1800,28.4,-72.1
AL081908,19081003,0000,28.7,-71.6
AL081908,19081003,0600,29.3,-71.1
AL081908,19081003,1200,30.0,-71.5
AL081908,19081003,1800,29.7,-72.0
AL081908,19081004,0000,29.2,-72.1
AL081908,19081004,0600,28.8,-71.6
AL081908,19081004,1200,28.5,-71.0
AL081908,19081004,1800,29.0,-70.0
AL081908,19081005,0000,29.7,-69.2
AL081908,19081005,0600,30.1,-68.4
AL081908,19081005,1200,30.5,-67.5
AL081908,19081005,1800,30.8,-66.2
AL081908,19081006,0000,31.1,-65.0
AL081908,19081006,0600,31.3,-63.8
AL081908,19081006,1200,31.5,-62.7
AL081908,19081006,1800,31.8,-61.3
AL081908,19081007,0000,32.0,-60.0
AL081908,19081007,0600,32.3,-58.7
AL081908,19081007,1200,32.5,-57.5
AL081908,19081007,1800,32.8,-56.1
